id,name,created_at,metadata
e2daaaf2-dd8c-446b-9464-cd0bda01dde0,,2024-02-22T21:54:08.491Z,"{'id': '91f27643-1ab3-466e-9de9-e01cd89719ec', 'env': '{}', 'name': 'tell me about some computer science courses at SMU', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
5127bebd-6c93-4464-ac6a-8c062068ca10,,2024-02-22T17:09:06.720Z,{'name': 'tell me about courses in comp sci courses at smu'}
346ec9ce-4a73-45e4-8423-36bbef6bf244,,2024-02-22T16:41:44.314Z,"{'id': '28bd12ab-c73e-42b7-9073-4985fdc8f975', 'env': '{}', 'name': 'what classes are recommended for my polkitical sciernce degree 2nd year', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
cfe72f5a-2a73-4f47-8bbf-5df8e63b6309,hello,2024-02-18T02:58:37.354Z,"{'id': 'a4327072-1d73-4a55-a508-95375a16fd46', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
574a2993-df8b-4847-a989-34f9d20135b6,hello,2024-02-18T02:28:56.015Z,"{'id': 'e645064f-cb0d-48af-8d4e-35c6b179a45d', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
48a8db31-2d96-4f8e-84ec-4457e9096d3c,hello,2024-02-18T02:18:30.777Z,"{'id': 'ece5d41e-7ce0-478d-9ef4-19c9847d18c1', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9fe26ba4-1d81-4a02-83be-418399f9a895,hello,2024-02-18T02:17:59.031Z,"{'id': 'd1f22017-5bee-4a56-8ccf-35e50e8706d4', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9cac8bb1-519f-47d7-872d-5ab5417f0936,hello,2024-02-18T02:12:31.277Z,"{'id': 'a2ba1982-00b0-4e57-a5fc-929241855634', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
2458ee02-ea44-4502-9b1a-62938049b764,weeeeeeeeeeee,2024-02-18T02:11:12.776Z,"{'id': 'cda3287f-0744-42eb-8c62-7a819c370ef8', 'env': '{}', 'name': 'weeeeeeeeeeee', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
77c718f3-6b61-47a7-a853-c23c21d5e39f,hello,2024-02-18T02:10:53.818Z,"{'id': '1c5201ae-f6d0-4cd2-9876-cb59d88b614f', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
a265cc24-406b-40e6-b111-e86b2e55b9d6,Hello,2024-02-18T02:10:05.482Z,"{'id': '0b7390c6-3a73-4855-991b-a3b83bcf60e8', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
df13fa49-9a43-4c89-9656-840994bed775,Hello,2024-02-18T02:06:30.571Z,"{'id': '8c9cc5a9-e187-44dd-9265-0c00d199f620', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
0ee68cf8-ba72-47f1-925b-57efcad758ce,"hello, how are you?",2024-02-18T01:32:56.628Z,"{'name': 'hello, how are you?'}"
86fc3395-96c8-4ac7-a710-5592bf970a44,hello,2024-02-18T00:49:24.592Z,"{'id': '1e07361a-8ac5-4f68-a761-dbf65e3e8059', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
d0314805-424a-449c-ab99-9e818b0f23e1,tell me about fields of study at the cox business school,2024-02-10T17:22:03.700Z,"{'id': 'a21df574-61ee-4daa-863c-18f07796f9a7', 'env': '{}', 'name': 'tell me about fields of study at the cox business school', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
d8637197-5520-45c8-bbe9-82a65c1e3907,how many credit hours do I need for my cs ba major,2024-02-09T18:59:29.533Z,"{'id': 'db60f38c-d8c4-462e-a2a2-3b6ea34834a4', 'env': '{}', 'name': 'how many credit hours do I need for my cs ba major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
114c8d60-e29e-418a-a6e7-1c8c685f5b8b,When if the FAFSA deadline?,2024-02-09T18:36:08.166Z,"{'id': '0abee5a7-8dc2-445b-9e18-288254fc2d72', 'env': '{}', 'name': 'When if the FAFSA deadline?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9330a6cf-f946-406a-aa5d-ac753d7ccb5e,What kind of classes should I take for advertising?,2024-02-09T18:24:06.237Z,{'name': 'What kind of classes should I take for advertising?'}
a13e751d-9ec6-4ef9-a37e-885ba6a8a958,journalism department,2024-02-08T23:38:49.479Z,"{'id': '6f96bcec-5fde-4585-8cfb-e73a06483d15', 'env': '{}', 'name': 'journalism department', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
85094e69-0e03-45bf-a0b6-6d11d345f9d8,What majors are there in engineering at SMU?,2024-02-07T02:55:24.702Z,{'name': 'What majors are there in engineering at SMU?'}
c8ab0db0-2155-4342-bf85-3c5effcf5f59,Hello!,2024-02-05T07:19:49.284Z,"{'id': 'fe438616-f8b1-4ed5-8fa7-167de500df4b', 'env': '{}', 'name': 'Hello!', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
89f39368-518d-455a-be0f-80bca457be87,Hello!,2024-02-05T07:11:12.413Z,"{'id': '7da56c8a-9e40-42d1-92fd-9ae0d71782d3', 'env': '{}', 'name': 'Hello!', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
d70f769d-72ff-45ec-be0e-26ca5b4fc771,Hello!,2024-02-05T07:07:57.397Z,{'name': 'Hello!'}
2b085807-16fc-4389-9066-7b2f4ac7e431,Hello!,2024-02-05T07:06:20.610Z,"{'id': 'bda11406-237d-47fd-b33d-766723d39e62', 'env': '{}', 'name': 'Hello!', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
fe5750ea-6d62-49cc-b470-8f06fc0fe545,Hello!,2024-02-05T07:03:37.179Z,"{'id': '3eb54846-09a6-442f-9df1-00432ecd7341', 'env': '{}', 'name': 'Hello!', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c8cbc8bb-e6aa-44ba-b8f2-6bc22da9aa12,What are some engineering majors at SMU?,2024-02-04T09:19:00.097Z,"{'id': '98c9060a-da0e-44ba-8fef-7c32e3b97154', 'env': '{}', 'name': 'What are some engineering majors at SMU?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
7c8f6a4b-df20-4dd3-9e0f-566815e4c5b0,give me info about ece 1350,2024-01-22T15:53:36.531Z,"{'id': '7f1121c3-f86c-4fda-86ee-fb9e27d645b6', 'env': '{}', 'name': 'give me info about ece 1350', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c992fcac-610f-491f-bb3e-1677caa47691,How many libraries are in SMU,2024-01-22T15:51:18.030Z,"{'id': '7b3bff5e-2280-4264-bba7-f7779f70cc5c', 'env': '{}', 'name': 'How many libraries are in SMU', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
3a6c7ba2-e7e1-4967-a527-a8fa596f9457,hello,2024-01-20T07:54:30.531Z,"{'id': 'dcb6f969-1d78-41de-a90c-6526a54c70b0', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
8cb98e92-a013-4e8a-8a15-5432236a97cb,hello,2024-01-20T07:16:28.084Z,"{'id': 'a8c03fc7-76f6-47c2-87b0-8289f7f433f3', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9fbf4e67-0c66-4b0e-89fb-53a8b7293812,hello,2024-01-20T07:12:31.724Z,"{'id': 'b81bab38-914a-4fe4-9a49-8b7166930611', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
d918e98d-9b90-4e02-b56e-8f57adca1992,hello,2024-01-20T06:33:52.833Z,"{'id': '8a2fd51a-851e-4254-b174-426612f94f5f', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
6490d1f3-b633-416a-a8d7-ab9151a6d4c3,no,2024-01-20T06:28:45.055Z,"{'id': 'c3fdb196-5463-4cba-9fda-75d8c88162e3', 'env': '{}', 'name': 'no', 'user': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
